0, 1121,  0.000,  0.200,  0.000,  0.000, 0, 0,  0.000,  0.000,  0.000
1, 1130,  0.000,  0.200,  0.000,  0.000, 0, 0,  0.000,  0.000,  0.000
2, 1139,  0.000,  0.200,  0.000,  0.000, 0, 0,  0.000,  0.000,  0.000
3, 1148,  0.000,  0.200,  0.000,  0.000, 0, 0,  0.000,  0.000,  0.000
4, 1157,  0.000,  0.200,  0.000,  0.000, 0, 0,  0.000,  0.000,  0.000
5, 1166,  0.000,  0.200,  0.000,  0.000, 0, 0,  0.000,  0.000,  0.000
6, 1175,  0.000,  0.200,  0.000,  0.000, 0, 0,  0.000,  0.000,  0.000
7, 1184,  0.000,  0.200,  0.000,  0.000, 0, 0,  0.000,  0.000,  0.000
8, 1193,  0.000,  0.200,  0.000,  0.000, 0, 0,  0.000,  0.000,  0.000
9, 1202,  0.000,  0.200,  0.000,  0.000, 0, 0,  0.000,  0.000,  0.000
10, 1211,  0.000,  0.200,  0.000,  0.000, 0, 0,  0.000,  0.000,  0.000
11, 1220,  0.000,  0.200,  0.000,  0.000, 0, 0,  0.000,  0.000,  0.000
12, 1229,  0.000,  0.200,  0.000,  0.000, 0, 0,  0.000,  0.000,  0.000
13, 1238,  0.000,  0.200,  0.000,  0.000, 0, 0,  0.000,  0.000,  0.000
14, 1247,  0.000,  0.200,  0.000,  0.000, 0, 0,  0.000,  0.000,  0.000
15, 1256,  0.000,  0.200,  0.000,  0.000, 0, 0,  0.000,  0.000,  0.000
16, 1265,  0.000,  0.200,  0.000,  0.000, 0, 0,  0.000,  0.000,  0.000
17, 1274,  0.000,  0.200,  0.000,  0.000, 0, 0,  0.000,  0.000,  0.000
18, 1283,  0.000,  0.200,  0.000,  0.000, 0, 0,  0.000,  0.000,  0.000
19, 1292,  0.000,  0.200,  0.000,  0.000, 0, 0,  0.000,  0.000,  0.000
20, 1301,  0.000,  0.200,  0.000,  0.000, 0, 0,  0.000,  0.000,  0.000
21, 1310,  0.000,  0.200,  0.000,  0.000, 0, 0,  0.000,  0.000,  0.000
22, 1319,  0.000,  0.200,  0.000,  0.000, 0, 0,  0.000,  0.000,  0.000
23, 1328,  0.000,  0.200,  0.000,  0.000, 0, 0,  0.000,  0.000,  0.000
24, 1337,  0.000,  0.200,  0.000,  0.000, 0, 0,  0.000,  0.000,  0.000
25, 1346,  0.000,  0.200,  0.000,  0.000, 0, 0,  0.000,  0.000,  0.000
26, 1355,  0.000,  0.200,  0.000,  0.000, 0, 0,  0.000,  0.000,  0.000
27, 1364,  0.000,  0.200,  0.000,  0.000, 0, 0,  0.000,  0.000,  0.000
28, 1373,  0.000,  0.200,  0.000,  0.000, 0, 0,  0.000,  0.000,  0.000
29, 1382,  0.000,  0.200,  0.000,  0.000, 0, 0,  0.000,  0.000,  0.000
30, 1391,  0.000,  0.200,  0.000,  0.000, 0, 0,  0.000,  0.000,  0.000
31, 1400,  0.000,  0.200,  0.000,  0.000, 0, 0,  0.000,  0.000,  0.000
32, 1409,  0.000,  0.200,  0.000,  0.000, 0, 0,  0.000,  0.000,  0.000
33, 1418,  0.000,  0.200,  0.000,  0.000, 0, 0,  0.000,  0.000,  0.000
34, 1427,  0.000,  0.200,  0.000,  0.000, 0, 0,  0.000,  0.000,  0.000
35, 1436,  0.000,  0.200,  0.000,  0.000, 0, 0,  0.000,  0.000,  0.000
36, 1445,  0.000,  0.200,  0.000,  0.000, 0, 0,  0.000,  0.000,  0.000
37, 1454,  0.000,  0.200,  0.000,  0.000, 0, 0,  0.000,  0.000,  0.000
38, 1463,  0.000,  0.200,  0.000,  0.000, 0, 0,  0.000,  0.000,  0.000
39, 1472,  0.000,  0.200,  0.000,  0.000, 0, 0,  0.000,  0.000,  0.000
40, 1481,  0.000,  0.200,  0.000,  0.000, 0, 0,  0.000,  0.000,  0.000
41, 1490,  0.000,  0.200,  0.000,  0.000, 0, 0,  0.000,  0.000,  0.000
42, 1499,  0.000,  0.200,  0.000,  0.000, 0, 0,  0.000,  0.000,  0.000
43, 1508,  0.000,  0.200,  0.000,  0.000, 0, 0,  0.000,  0.000,  0.000
44, 1517,  0.000,  0.200,  0.000,  0.000, 0, 0,  0.000,  0.000,  0.000
45, 1526,  0.000,  0.200,  0.000,  0.000, 0, 0,  0.000,  0.000,  0.000
46, 1535,  0.000,  0.200,  0.000,  0.000, 0, 0,  0.000,  0.000,  0.000
47, 1544,  0.000,  0.200,  0.000,  0.000, 0, 0,  0.000,  0.000,  0.000
48, 1553,  0.000,  0.200,  0.000,  0.000, 0, 0,  0.000,  0.000,  0.000
49, 1562,  0.000,  0.200,  0.000,  0.000, 0, 0,  0.000,  0.000,  0.000
50, 1571, -0.300, -0.400,  0.000,  0.000, 0, 0,  0.000,  0.000,  0.000
51, 1580, -0.300, -0.400,  0.000,  0.000, 0, 0,  0.000,  0.000,  0.000
52, 1589, -0.300, -0.400,  0.000,  0.000, 0, 0,  0.000,  0.000,  0.000
53, 1598, -0.300, -0.400, -26.973, -29.970, 0, 0, -28.471, -0.038,  0.000
54, 1608, -0.300, -0.400, -9.404, -37.422, 0, 0, -23.413, -0.359,  0.000
55, 1618, -0.300, -0.400, -3.279, -32.711, 0, 0, -17.995, -0.377, -0.012
56, 1628, -0.300, -0.400, -14.044, -55.710, 0, 0, -34.877, -0.534, -0.025
57, 1638, -0.300, -0.400, -26.745, -41.273, -1, -1, -34.009, -0.186, -0.012
58, 1648, -0.300, -0.400, -33.601, -53.001, -1, -1, -43.301, -0.248, -0.025
59, 1658, -0.300, -0.400, -35.991, -58.683, -2, -2, -47.337, -0.290, -0.025
60, 1668, -0.300, -0.400, -32.212, -56.644, -2, -2, -44.428, -0.313, -0.038
61, 1678, -0.300, -0.400, -60.459, -82.285, -3, -3, -71.372, -0.279, -0.051
62, 1688, -0.300, -0.400, -42.928, -99.766, -4, -4, -71.347, -0.728, -0.051
63, 1698, -0.300, -0.400, -56.275, -76.759, -5, -5, -66.517, -0.262, -0.051
64, 1708, -0.300, -0.400, -62.522, -81.638, -6, -6, -72.080, -0.245, -0.064
65, 1718, -0.300, -0.400, -62.003, -116.639, -7, -7, -89.321, -0.700, -0.076
66, 1728, -0.300, -0.400, -91.101, -108.414, -8, -8, -99.758, -0.221, -0.076
67, 1738, -0.300, -0.400, -76.435, -127.409, -9, -9, -101.922, -0.653, -0.089
68, 1748, -0.300, -0.400, -96.134, -140.288, -11, -11, -118.211, -0.566, -0.089
69, 1758, -0.300, -0.400, -73.722, -144.779, -12, -12, -109.251, -0.910, -0.102
70, 1768, -0.300, -0.400, -80.579, -143.647, -13, -13, -112.113, -0.808, -0.115
71, 1778, -0.300, -0.400, -82.970, -133.936, -15, -15, -108.453, -0.653, -0.115
72, 1788, -0.300, -0.400, -117.103, -149.438, -17, -17, -133.270, -0.414, -0.115
73, 1798, -0.300, -0.400, -108.576, -154.843, -18, -18, -131.710, -0.593, -0.141
74, 1808, -0.300, -0.400, -98.829, -160.682, -20, -20, -129.755, -0.792, -0.141
75, 1818, -0.300, -0.400, -119.303, -158.763, -22, -22, -139.033, -0.505, -0.153
76, 1828, -0.300, -0.400, -135.869, -185.970, -23, -23, -160.919, -0.642, -0.179
77, 1838, -0.300, -0.400, -115.120, -172.969, -25, -25, -144.044, -0.741, -0.179
78, 1848, -0.300, -0.400, -124.983, -188.957, -27, -27, -156.970, -0.820, -0.192
79, 1858, -0.300, -0.400, -135.152, -198.925, -29, -29, -167.039, -0.817, -0.205
80, 1868, -0.300, -0.400, -138.698, -203.834, -31, -31, -171.266, -0.835, -0.217
81, 1878, -0.300, -0.400, -139.934, -201.685, -33, -33, -170.810, -0.791, -0.230
82, 1888, -0.300, -0.400, -140.365, -226.242, -35, -35, -183.304, -1.0100, -0.243
83, 1898, -0.300, -0.400, -140.516, -207.602, -37, -37, -174.059, -0.860, -0.256
84, 1908, -0.300, -0.400, -135.272, -221.531, -39, -39, -178.401, -1.105, -0.282
85, 1918, -0.300, -0.400, -131.016, -233.162, -41, -41, -182.089, -1.309, -0.294
86, 1928, -0.300, -0.400, -158.401, -237.217, -43, -43, -197.809, -1.0010, -0.307
87, 1938, -0.300, -0.400, -145.067, -233.450, -45, -45, -189.258, -1.133, -0.333
88, 1948, -0.300, -0.400, -164.734, -227.213, -47, -47, -195.974, -0.801, -0.346
89, 1958, -0.300, -0.400, -147.275, -251.444, -49, -49, -199.360, -1.335, -0.371
90, 1968, -0.300, -0.400, -164.071, -235.080, -52, -52, -199.575, -0.910, -0.384
91, 1978, -0.300, -0.400, -138.060, -249.224, -54, -54, -193.642, -1.425, -0.410
92, 1988, -0.300, -0.400, -150.876, -259.119, -56, -56, -204.997, -1.387, -0.423
93, 1998, -0.300, -0.400, -155.344, -264.339, -59, -59, -209.841, -1.397, -0.435
94, 2008, -0.300, -0.400, -156.902, -266.159, -61, -61, -211.530, -1.400, -0.461
95, 2018, -0.300, -0.400, -157.445, -262.027, -64, -64, -209.736, -1.340, -0.474
96, 2028, -0.300, -0.400, -157.635, -260.586, -66, -66, -209.110, -1.319, -0.500
97, 2038, -0.300, -0.400, -188.004, -256.753, -69, -69, -222.379, -0.881, -0.512
98, 2048, -0.300, -0.400, -179.705, -284.566, -71, -71, -232.136, -1.344, -0.538
99, 2058, -0.300, -0.400, -168.600, -270.214, -74, -74, -219.407, -1.302, -0.551
100, 2068,  0.000,  0.350, -191.827, -289.260, -77, -77, -240.543, -1.249, -0.576
101, 2078,  0.000,  0.350, -177.708, -301.821, -79, -79, -239.765, -1.591, -0.602
102, 2088,  0.000,  0.350, -164.700, -284.951, -82, -82, -224.826, -1.541, -0.615
103, 2098,  0.000,  0.350, -186.074, -228.072, -85, -85, -207.073, -0.538, -0.615
104, 2108,  0.000,  0.350, -153.123, -200.550, -87, -87, -176.837, -0.608, -0.628
105, 2118,  0.000,  0.350, -156.128, -172.665, -89, -89, -164.396, -0.212, -0.628
106, 2128,  0.000,  0.350, -167.157, -168.969, -91, -91, -168.063, -0.023, -0.641
107, 2138,  0.000,  0.350, -120.847, -121.479, -93, -93, -121.163, -0.008, -0.628
108, 2148,  0.000,  0.350, -119.786, -104.891, -95, -95, -112.339,  0.190, -0.628
109, 2158,  0.000,  0.350, -124.183, -84.240, -97, -97, -104.211,  0.512, -0.615
110, 2168,  0.000,  0.350, -104.270, -59.342, -98, -98, -81.806,  0.576, -0.602
111, 2178,  0.000,  0.350, -124.530, -20.691, -100, -100, -72.611,  1.331, -0.576
112, 2188,  0.000,  0.350, -92.648, -7.214, -102, -102, -49.931,  1.095, -0.551
113, 2198,  0.000,  0.350, -72.507,  24.457, -103, -103, -24.025,  1.243, -0.538
114, 2208,  0.000,  0.350, -82.852,  8.527, -104, -104, -37.162,  1.171, -0.525
115, 2218,  0.000,  0.350, -69.092,  20.670, -105, -105, -24.210,  1.150, -0.500
116, 2228,  0.000,  0.350, -65.398,  23.134, -106, -106, -21.131,  1.135, -0.487
117, 2238,  0.000,  0.350, -42.466,  50.937, -107, -107,  4.235,  1.197, -0.461
118, 2248,  0.000,  0.350, -62.441,  37.424, -108, -108, -12.508,  1.280, -0.435
119, 2258,  0.000,  0.350, -21.772,  47.798, -108, -108,  13.013,  0.891, -0.423
120, 2268,  0.000,  0.350, -20.492,  51.415, -108, -108,  15.461,  0.921, -0.410
121, 2278,  0.000,  0.350, -23.072,  85.976, -109, -109,  31.452,  1.398, -0.384
122, 2288,  0.000,  0.350, -8.044,  74.648, -109, -109,  33.301,  1.060, -0.371
123, 2298,  0.000,  0.350, -2.805,  95.510, -109, -109,  46.352,  1.260, -0.346
124, 2308,  0.000,  0.350, -0.978,  106.805, -109, -109,  52.913,  1.381, -0.333
125, 2318,  0.000,  0.350, -0.341,  110.743, -109, -109,  55.201,  1.424, -0.307
126, 2328,  0.000,  0.350, -0.118,  106.359, -109, -109,  53.120,  1.365, -0.294
127, 2338,  0.000,  0.350, -0.041,  98.056, -109, -109,  49.007,  1.257, -0.282
128, 2348,  0.000,  0.350, -0.014,  116.606, -109, -109,  58.295,  1.495, -0.256
129, 2358,  0.000,  0.350, -0.005,  130.265, -109, -109,  65.130,  1.670, -0.230
130, 2368,  0.000,  0.350, -0.001,  133.664, -109, -109,  66.831,  1.713, -0.205
131, 2378,  0.000,  0.350, -0.000,  132.883, -109, -109,  66.441,  1.703, -0.179
132, 2388,  0.000,  0.350, -0.000,  125.752, -109, -109,  62.876,  1.612, -0.153
133, 2398,  0.000,  0.350, -0.000,  146.584, -109, -109,  73.292,  1.879, -0.115
134, 2408,  0.000,  0.350, -0.000,  165.263, -109, -109,  82.631,  2.118, -0.089
135, 2418,  0.000,  0.350, -0.000,  143.901, -109, -109,  71.950,  1.844, -0.064
136, 2428,  0.000,  0.350, -0.000,  152.912, -109, -109,  76.456,  1.960, -0.025
137, 2438,  0.000,  0.350, -0.000,  186.357, -109, -109,  93.178,  2.389,  0.000
138, 2448,  0.000,  0.350, -0.000,  179.131, -109, -109,  89.565,  2.296,  0.038
139, 2458,  0.000,  0.350, -0.000,  173.281, -109, -109,  86.640,  2.221,  0.064
140, 2468,  0.000,  0.350, -0.000,  163.157, -109, -109,  81.578,  2.091,  0.102
141, 2478,  0.000,  0.350, -0.000,  183.943, -109, -109,  91.971,  2.358,  0.141
142, 2488,  0.000,  0.350, -0.000,  194.749, -109, -109,  97.374,  2.496,  0.179
143, 2498,  0.000,  0.350, -0.000,  202.378, -109, -109,  101.189,  2.594,  0.217
144, 2508,  0.000,  0.350, -0.000,  205.039, -109, -109,  102.519,  2.628,  0.256
145, 2518,  0.000,  0.350, -0.000,  202.105, -109, -109,  101.052,  2.591,  0.282
146, 2528,  0.000,  0.350, -0.000,  193.089, -109, -109,  96.544,  2.475,  0.320
147, 2538,  0.000,  0.350, -0.000,  216.470, -109, -109,  108.235,  2.775,  0.371
148, 2548,  0.000,  0.350, -0.000,  204.194, -109, -109,  102.097,  2.617,  0.410
149, 2558,  0.000,  0.350, -0.000,  220.343, -109, -109,  110.171,  2.824,  0.448
150, 2568, -0.450, -0.300, -0.000,  232.748, -109, -109,  116.374,  2.983,  0.500
151, 2578, -0.450, -0.300, -0.000,  209.870, -109, -109,  104.935,  2.690,  0.538
152, 2588, -0.450, -0.300, -0.000,  222.321, -109, -109,  111.160,  2.850,  0.576
153, 2598, -0.450, -0.300, -14.334,  185.644, -109, -109,  85.654,  2.563,  0.602
154, 2608, -0.450, -0.300, -22.695,  177.449, -110, -110,  77.377,  2.565,  0.653
155, 2618, -0.450, -0.300, -55.547,  153.446, -110, -110,  48.949,  2.679,  0.679
156, 2628, -0.450, -0.300, -41.216,  119.064, -111, -111,  38.923,  2.054,  0.705
