130, 2416,  0.400,  0.000,  246.170,  0.000, -127, -127,  123.085, -3.156,  1.628
131, 2426,  0.400,  0.000,  280.876,  0.000, -122, -122,  140.438, -3.600,  1.564
132, 2436,  0.400,  0.000,  273.518,  0.000, -118, -118,  136.759, -3.506,  1.512
133, 2446,  0.400,  0.000,  292.596,  0.000, -114, -114,  146.298, -3.751,  1.461
134, 2456,  0.400,  0.000,  274.607,  0.000, -110, -110,  137.303, -3.520,  1.410
135, 2466,  0.400,  0.000,  288.364,  0.000, -106, -106,  144.182, -3.696,  1.358
136, 2476,  0.400,  0.000,  297.773,  0.000, -101, -101,  148.886, -3.817,  1.294
137, 2486,  0.400,  0.000,  306.382,  0.000, -97, -97,  153.191, -3.927,  1.243
138, 2496,  0.400,  0.000,  310.818,  0.000, -92, -92,  155.409, -3.984,  1.179
139, 2506,  0.400,  0.000,  310.931,  0.000, -88, -88,  155.465, -3.986,  1.128
140, 2516,  0.400,  0.000,  305.641,  0.000, -84, -84,  152.820, -3.918,  1.076
141, 2526,  0.400,  0.000,  323.460,  0.000, -79, -79,  161.730, -4.146,  1.012
142, 2536,  0.400,  0.000,  302.700,  0.000, -74, -74,  151.350, -3.880,  0.948
143, 2546,  0.400,  0.000,  322.435,  0.000, -69, -69,  161.217, -4.133,  0.884
144, 2556,  0.400,  0.000,  329.316,  0.000, -65, -65,  164.658, -4.222,  0.833
145, 2566,  0.400,  0.000,  331.715,  0.000, -60, -60,  165.857, -4.252,  0.769
146, 2576,  0.400,  0.000,  332.552,  0.000, -55, -55,  166.276, -4.263,  0.705
147, 2586,  0.400,  0.000,  332.843,  0.000, -50, -50,  166.421, -4.267,  0.641
148, 2596,  0.400,  0.000,  332.945,  0.000, -45, -45,  166.472, -4.268,  0.576
149, 2606,  0.400,  0.000,  352.644,  0.000, -40, -40,  176.322, -4.521,  0.512
150, 2616,  0.200, -0.400,  339.849,  0.000, -35, -35,  169.924, -4.357,  0.448
151, 2626,  0.200, -0.400,  335.388,  0.000, -30, -30,  167.694, -4.299,  0.384
152, 2636,  0.200, -0.400,  348.167,  0.000, -24, -24,  174.083, -4.463,  0.307
153, 2646,  0.200, -0.400,  304.988,  0.000, -20, -20,  152.494, -3.910,  0.256
154, 2656,  0.200, -0.400,  323.233, -24.275, -15, -15,  149.478, -4.455,  0.192
155, 2666,  0.200, -0.400,  329.594, -8.464, -10, -10,  160.565, -4.334,  0.128
156, 2676,  0.200, -0.400,  309.964, -49.152, -6, -6,  130.406, -4.604,  0.064
157, 2686,  0.200, -0.400,  324.968, -44.111, -1, -1,  140.428, -4.731,  0.000
158, 2696,  0.200, -0.400,  317.298, -35.044, 2, 2,  141.127, -4.517, -0.051
159, 2706,  0.200, -0.400,  311.597, -53.526, 7, 7,  129.035, -4.681, -0.128
160, 2716,  0.200, -0.400,  276.310, -66.330, 11, 11,  104.989, -4.392, -0.192
161, 2726,  0.200, -0.400,  288.957, -66.028, 15, 15,  111.464, -4.551, -0.256
162, 2736,  0.200, -0.400,  254.049, -63.225, 19, 19,  95.411, -4.067, -0.320
163, 2746,  0.200, -0.400,  285.808, -84.579, 23, 23,  100.614, -4.748, -0.384
164, 2756,  0.200, -0.400,  281.796, -102.994, 27, 27,  89.400, -4.933, -0.461
165, 2766,  0.200, -0.400,  263.634, -77.884, 31, 31,  92.875, -4.378, -0.525
166, 2776,  0.200, -0.400,  270.203, -115.330, 35, 35,  77.436, -4.942, -0.602
167, 2786,  0.200, -0.400,  274.921, -115.485, 39, 39,  79.717, -5.005, -0.666
168, 2796,  0.200, -0.400,  246.884, -108.012, 43, 43,  69.436, -4.549, -0.743
169, 2806,  0.200, -0.400,  258.303, -98.632, 46, 46,  79.835, -4.576, -0.794
170, 2816,  0.200, -0.400,  247.417, -115.037, 50, 50,  66.189, -4.646, -0.871
171, 2826,  0.200, -0.400,  239.191, -126.388, 53, 53,  56.401, -4.686, -0.935
172, 2836,  0.200, -0.400,  236.323, -135.642, 57, 57,  50.340, -4.768, -1.012
173, 2846,  0.200, -0.400,  235.322, -138.869, 60, 60,  48.226, -4.797, -1.076
174, 2856,  0.200, -0.400,  237.971, -139.994, 64, 64,  48.988, -4.845, -1.153
175, 2866,  0.200, -0.400,  211.691, -137.056, 66, 66,  37.317, -4.471, -1.205
176, 2876,  0.200, -0.400,  196.431, -134.065, 69, 69,  31.182, -4.237, -1.269
177, 2886,  0.200, -0.400,  189.517, -126.165, 72, 72,  31.676, -4.047, -1.333
178, 2896,  0.200, -0.400,  187.107, -150.058, 75, 75,  18.524, -4.322, -1.397
179, 2906,  0.200, -0.400,  186.266, -136.171, 78, 78,  25.047, -4.133, -1.461
180, 2916,  0.200, -0.400,  188.670, -156.244, 81, 81,  16.213, -4.421, -1.538
181, 2926,  0.200, -0.400,  196.398, -138.328, 84, 84,  29.034, -4.291, -1.602
182, 2936,  0.200, -0.400,  176.605, -150.969, 87, 87,  12.817, -4.199, -1.666
183, 2946,  0.200, -0.400,  194.618, -165.359, 89, 89,  14.629, -4.615, -1.717
184, 2956,  0.200, -0.400,  178.682, -171.809, 92, 92,  3.436, -4.493, -1.794
185, 2966,  0.200, -0.400,  165.039, -174.059, 94, 94, -4.509, -4.347, -1.846
186, 2976,  0.200, -0.400,  190.586, -174.843, 97, 97,  7.871, -4.684, -1.923
187, 2986,  0.200, -0.400,  180.605, -175.116, 100, 100,  2.744, -4.560, -1.987
188, 2996,  0.200, -0.400,  143.826, -165.230, 102, 102, -10.702, -3.962, -2.051
189, 3006,  0.200, -0.400,  152.886, -188.225, 104, 104, -17.669, -4.373, -2.115
190, 3016,  0.200, -0.400,  156.045, -173.755, 107, 107, -8.854, -4.228, -2.179
191, 3026,  0.200, -0.400,  165.359, -191.197, 109, 109, -12.919, -4.571, -2.243
192, 3036,  0.200, -0.400,  143.934, -201.140, 111, 111, -28.602, -4.424, -2.307
193, 3046,  0.200, -0.400,  158.951, -176.073, 113, 113, -8.561, -4.295, -2.358
194, 3056,  0.200, -0.400,  143.666, -182.419, 115, 115, -19.376, -4.180, -2.423
195, 3066,  0.200, -0.400,  129.512, -184.632, 117, 117, -27.559, -4.027, -2.487
196, 3076,  0.200, -0.400,  153.922, -189.693, 120, 120, -17.885, -4.405, -2.564
197, 3086,  0.200, -0.400,  146.835, -187.168, 122, 122, -20.166, -4.282, -2.628
198, 3096,  0.200, -0.400,  142.772, -186.288, 124, 124, -21.758, -4.218, -2.692
199, 3106,  0.200, -0.400,  141.355, -217.096, 126, 126, -37.870, -4.595, -2.756
200, 3116, -0.200,  0.400,  145.151, -204.413, 128, 128, -29.630, -4.481, -2.820
